,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,LOCAL_TO_DATETIME,QUANTITY,Delivery Date,Settlement Point Price,Month,Hour,Holiday,Day,Weekend,Price_KWH
0,account_a,2023-01-01 00:00:00,2023-01-01T00:59:59Z,1.932,01/01/2023,10.36,Jan,0,False,1,True,0.01036
1,account_b,2023-01-01 00:00:00,2023-01-01T00:59:59Z,186.3,01/01/2023,10.36,Jan,0,False,1,True,0.01036
2,account_a,2023-01-01 01:00:00,2023-01-01T01:59:59Z,1.7595,01/01/2023,9.84,Jan,1,False,1,True,0.00984
3,account_b,2023-01-01 01:00:00,2023-01-01T01:59:59Z,197.892,01/01/2023,9.84,Jan,1,False,1,True,0.00984
4,account_a,2023-01-01 02:00:00,2023-01-01T02:59:59Z,3.67425,01/01/2023,8.58,Jan,2,False,1,True,0.00858
5,account_b,2023-01-01 02:00:00,2023-01-01T02:59:59Z,192.372,01/01/2023,8.58,Jan,2,False,1,True,0.00858
6,account_a,2023-01-01 03:00:00,2023-01-01T03:59:59Z,3.5535,01/01/2023,8.19,Jan,3,False,1,True,0.00819
7,account_b,2023-01-01 03:00:00,2023-01-01T03:59:59Z,191.406,01/01/2023,8.19,Jan,3,False,1,True,0.00819
8,account_a,2023-01-01 04:00:00,2023-01-01T04:59:59Z,1.91475,01/01/2023,8.34,Jan,4,False,1,True,0.00834
9,account_b,2023-01-01 04:00:00,2023-01-01T04:59:59Z,199.962,01/01/2023,8.34,Jan,4,False,1,True,0.00834
10,account_a,2023-01-01 05:00:00,2023-01-01T05:59:59Z,3.5535,01/01/2023,8.59,Jan,5,False,1,True,0.00859
11,account_b,2023-01-01 05:00:00,2023-01-01T05:59:59Z,199.548,01/01/2023,8.59,Jan,5,False,1,True,0.00859
12,account_a,2023-01-01 06:00:00,2023-01-01T06:59:59Z,3.63975,01/01/2023,13.85,Jan,6,False,1,True,0.01385
13,account_b,2023-01-01 06:00:00,2023-01-01T06:59:59Z,223.629,01/01/2023,13.85,Jan,6,False,1,True,0.01385
14,account_a,2023-01-01 07:00:00,2023-01-01T07:59:59Z,5.33025,01/01/2023,14.45,Jan,7,False,1,True,0.01445
15,account_b,2023-01-01 07:00:00,2023-01-01T07:59:59Z,236.394,01/01/2023,14.45,Jan,7,False,1,True,0.01445
16,account_a,2023-01-01 08:00:00,2023-01-01T08:59:59Z,1.77675,01/01/2023,15.08,Jan,8,False,1,True,0.01508
17,account_b,2023-01-01 08:00:00,2023-01-01T08:59:59Z,228.597,01/01/2023,15.08,Jan,8,False,1,True,0.01508
18,account_a,2023-01-01 09:00:00,2023-01-01T09:59:59Z,3.6225,01/01/2023,15.03,Jan,9,False,1,True,0.01503
19,account_b,2023-01-01 09:00:00,2023-01-01T09:59:59Z,186.714,01/01/2023,15.03,Jan,9,False,1,True,0.01503
20,account_a,2023-01-01 10:00:00,2023-01-01T10:59:59Z,1.77675,01/01/2023,17.28,Jan,10,False,1,True,0.01728
21,account_b,2023-01-01 10:00:00,2023-01-01T10:59:59Z,145.59,01/01/2023,17.28,Jan,10,False,1,True,0.01728
22,account_a,2023-01-01 11:00:00,2023-01-01T11:59:59Z,1.8975,01/01/2023,17.88,Jan,11,False,1,True,0.01788
23,account_b,2023-01-01 11:00:00,2023-01-01T11:59:59Z,137.172,01/01/2023,17.88,Jan,11,False,1,True,0.01788
24,account_a,2023-01-01 12:00:00,2023-01-01T12:59:59Z,1.91475,01/01/2023,17.57,Jan,12,False,1,True,0.01757
25,account_b,2023-01-01 12:00:00,2023-01-01T12:59:59Z,130.617,01/01/2023,17.57,Jan,12,False,1,True,0.01757
26,account_a,2023-01-01 13:00:00,2023-01-01T13:59:59Z,2.5185,01/01/2023,18.26,Jan,13,False,1,True,0.018260000000000002
27,account_b,2023-01-01 13:00:00,2023-01-01T13:59:59Z,136.137,01/01/2023,18.26,Jan,13,False,1,True,0.018260000000000002
28,account_a,2023-01-01 14:00:00,2023-01-01T14:59:59Z,2.691,01/01/2023,19.52,Jan,14,False,1,True,0.01952
29,account_b,2023-01-01 14:00:00,2023-01-01T14:59:59Z,117.99,01/01/2023,19.52,Jan,14,False,1,True,0.01952
30,account_a,2023-01-01 15:00:00,2023-01-01T15:59:59Z,2.74275,01/01/2023,17.24,Jan,15,False,1,True,0.01724
31,account_b,2023-01-01 15:00:00,2023-01-01T15:59:59Z,116.886,01/01/2023,17.24,Jan,15,False,1,True,0.01724
32,account_a,2023-01-01 16:00:00,2023-01-01T16:59:59Z,2.691,01/01/2023,25.1,Jan,16,False,1,True,0.0251
33,account_b,2023-01-01 16:00:00,2023-01-01T16:59:59Z,111.09,01/01/2023,25.1,Jan,16,False,1,True,0.0251
34,account_a,2023-01-01 17:00:00,2023-01-01T17:59:59Z,2.139,01/01/2023,33.19,Jan,17,False,1,True,0.03319
35,account_b,2023-01-01 17:00:00,2023-01-01T17:59:59Z,121.44,01/01/2023,33.19,Jan,17,False,1,True,0.03319
36,account_a,2023-01-01 18:00:00,2023-01-01T18:59:59Z,3.81225,01/01/2023,23.89,Jan,18,False,1,True,0.02389
37,account_b,2023-01-01 18:00:00,2023-01-01T18:59:59Z,139.587,01/01/2023,23.89,Jan,18,False,1,True,0.02389
38,account_a,2023-01-01 19:00:00,2023-01-01T19:59:59Z,4.32975,01/01/2023,18.34,Jan,19,False,1,True,0.01834
39,account_b,2023-01-01 19:00:00,2023-01-01T19:59:59Z,151.938,01/01/2023,18.34,Jan,19,False,1,True,0.01834
40,account_a,2023-01-01 20:00:00,2023-01-01T20:59:59Z,3.588,01/01/2023,16.1,Jan,20,False,1,True,0.0161
41,account_b,2023-01-01 20:00:00,2023-01-01T20:59:59Z,144.486,01/01/2023,16.1,Jan,20,False,1,True,0.0161
42,account_a,2023-01-01 21:00:00,2023-01-01T21:59:59Z,3.01875,01/01/2023,16.74,Jan,21,False,1,True,0.016739999999999998
43,account_b,2023-01-01 21:00:00,2023-01-01T21:59:59Z,151.386,01/01/2023,16.74,Jan,21,False,1,True,0.016739999999999998
44,account_a,2023-01-01 22:00:00,2023-01-01T22:59:59Z,3.05325,01/01/2023,13.76,Jan,22,False,1,True,0.01376
45,account_b,2023-01-01 22:00:00,2023-01-01T22:59:59Z,154.008,01/01/2023,13.76,Jan,22,False,1,True,0.01376
46,account_a,2023-01-01 23:00:00,2023-01-01T23:59:59Z,2.91525,01/01/2023,9.7,Jan,23,False,1,True,0.009699999999999999
47,account_b,2023-01-01 23:00:00,2023-01-01T23:59:59Z,161.736,01/01/2023,9.7,Jan,23,False,1,True,0.009699999999999999
48,account_a,2023-01-02 00:00:00,2023-01-02T00:59:59Z,2.98425,01/02/2023,9.57,Jan,0,False,2,False,0.00957
49,account_b,2023-01-02 00:00:00,2023-01-02T00:59:59Z,86.457,01/02/2023,9.57,Jan,0,False,2,False,0.00957
50,account_a,2023-01-02 01:00:00,2023-01-02T01:59:59Z,2.60475,01/02/2023,5.02,Jan,1,False,2,False,0.005019999999999999
51,account_b,2023-01-02 01:00:00,2023-01-02T01:59:59Z,84.801,01/02/2023,5.02,Jan,1,False,2,False,0.005019999999999999
52,account_a,2023-01-02 02:00:00,2023-01-02T02:59:59Z,3.0015,01/02/2023,3.85,Jan,2,False,2,False,0.00385
53,account_b,2023-01-02 02:00:00,2023-01-02T02:59:59Z,95.013,01/02/2023,3.85,Jan,2,False,2,False,0.00385
54,account_a,2023-01-02 03:00:00,2023-01-02T03:59:59Z,2.70825,01/02/2023,3.72,Jan,3,False,2,False,0.00372
55,account_b,2023-01-02 03:00:00,2023-01-02T03:59:59Z,99.015,01/02/2023,3.72,Jan,3,False,2,False,0.00372
56,account_a,2023-01-02 04:00:00,2023-01-02T04:59:59Z,2.829,01/02/2023,7.37,Jan,4,False,2,False,0.00737
57,account_b,2023-01-02 04:00:00,2023-01-02T04:59:59Z,98.256,01/02/2023,7.37,Jan,4,False,2,False,0.00737
58,account_a,2023-01-02 05:00:00,2023-01-02T05:59:59Z,2.829,01/02/2023,8.84,Jan,5,False,2,False,0.00884
59,account_b,2023-01-02 05:00:00,2023-01-02T05:59:59Z,96.324,01/02/2023,8.84,Jan,5,False,2,False,0.00884
60,account_a,2023-01-02 06:00:00,2023-01-02T06:59:59Z,2.7255,01/02/2023,12.93,Jan,6,False,2,False,0.01293
61,account_b,2023-01-02 06:00:00,2023-01-02T06:59:59Z,100.74,01/02/2023,12.93,Jan,6,False,2,False,0.01293
62,account_a,2023-01-02 07:00:00,2023-01-02T07:59:59Z,2.691,01/02/2023,15.92,Jan,7,False,2,False,0.01592
63,account_b,2023-01-02 07:00:00,2023-01-02T07:59:59Z,98.601,01/02/2023,15.92,Jan,7,False,2,False,0.01592
64,account_a,2023-01-02 08:00:00,2023-01-02T08:59:59Z,2.7945,01/02/2023,17.75,Jan,8,False,2,False,0.01775
65,account_b,2023-01-02 08:00:00,2023-01-02T08:59:59Z,99.153,01/02/2023,17.75,Jan,8,False,2,False,0.01775
66,account_a,2023-01-02 09:00:00,2023-01-02T09:59:59Z,2.91525,01/02/2023,18.73,Jan,9,False,2,False,0.01873
67,account_b,2023-01-02 09:00:00,2023-01-02T09:59:59Z,101.085,01/02/2023,18.73,Jan,9,False,2,False,0.01873
68,account_a,2023-01-02 10:00:00,2023-01-02T10:59:59Z,3.01875,01/02/2023,18.68,Jan,10,False,2,False,0.01868
69,account_b,2023-01-02 10:00:00,2023-01-02T10:59:59Z,100.395,01/02/2023,18.68,Jan,10,False,2,False,0.01868
70,account_a,2023-01-02 11:00:00,2023-01-02T11:59:59Z,3.1395,01/02/2023,19.41,Jan,11,False,2,False,0.01941
71,account_b,2023-01-02 11:00:00,2023-01-02T11:59:59Z,99.981,01/02/2023,19.41,Jan,11,False,2,False,0.01941
72,account_a,2023-01-02 12:00:00,2023-01-02T12:59:59Z,3.243,01/02/2023,18.57,Jan,12,False,2,False,0.01857
73,account_b,2023-01-02 12:00:00,2023-01-02T12:59:59Z,92.253,01/02/2023,18.57,Jan,12,False,2,False,0.01857
74,account_a,2023-01-02 13:00:00,2023-01-02T13:59:59Z,3.588,01/02/2023,14.93,Jan,13,False,2,False,0.01493
75,account_b,2023-01-02 13:00:00,2023-01-02T13:59:59Z,93.909,01/02/2023,14.93,Jan,13,False,2,False,0.01493
76,account_a,2023-01-02 14:00:00,2023-01-02T14:59:59Z,3.22575,01/02/2023,13.04,Jan,14,False,2,False,0.01304
77,account_b,2023-01-02 14:00:00,2023-01-02T14:59:59Z,86.457,01/02/2023,13.04,Jan,14,False,2,False,0.01304
78,account_a,2023-01-02 15:00:00,2023-01-02T15:59:59Z,3.4155,01/02/2023,14.26,Jan,15,False,2,False,0.01426
79,account_b,2023-01-02 15:00:00,2023-01-02T15:59:59Z,87.975,01/02/2023,14.26,Jan,15,False,2,False,0.01426
80,account_a,2023-01-02 16:00:00,2023-01-02T16:59:59Z,3.50175,01/02/2023,17.01,Jan,16,False,2,False,0.01701
81,account_b,2023-01-02 16:00:00,2023-01-02T16:59:59Z,87.699,01/02/2023,17.01,Jan,16,False,2,False,0.01701
82,account_a,2023-01-02 17:00:00,2023-01-02T17:59:59Z,3.12225,01/02/2023,33.58,Jan,17,False,2,False,0.03358
83,account_b,2023-01-02 17:00:00,2023-01-02T17:59:59Z,89.355,01/02/2023,33.58,Jan,17,False,2,False,0.03358
84,account_a,2023-01-02 18:00:00,2023-01-02T18:59:59Z,2.81175,01/02/2023,24.75,Jan,18,False,2,False,0.02475
85,account_b,2023-01-02 18:00:00,2023-01-02T18:59:59Z,95.565,01/02/2023,24.75,Jan,18,False,2,False,0.02475
86,account_a,2023-01-02 19:00:00,2023-01-02T19:59:59Z,2.88075,01/02/2023,18.63,Jan,19,False,2,False,0.01863
87,account_b,2023-01-02 19:00:00,2023-01-02T19:59:59Z,95.082,01/02/2023,18.63,Jan,19,False,2,False,0.01863
88,account_a,2023-01-02 20:00:00,2023-01-02T20:59:59Z,2.50125,01/02/2023,17.47,Jan,20,False,2,False,0.01747
89,account_b,2023-01-02 20:00:00,2023-01-02T20:59:59Z,97.014,01/02/2023,17.47,Jan,20,False,2,False,0.01747
90,account_a,2023-01-02 21:00:00,2023-01-02T21:59:59Z,2.84625,01/02/2023,16.91,Jan,21,False,2,False,0.01691
91,account_b,2023-01-02 21:00:00,2023-01-02T21:59:59Z,97.29,01/02/2023,16.91,Jan,21,False,2,False,0.01691
92,account_a,2023-01-02 22:00:00,2023-01-02T22:59:59Z,2.6565,01/02/2023,15.1,Jan,22,False,2,False,0.015099999999999999
93,account_b,2023-01-02 22:00:00,2023-01-02T22:59:59Z,97.152,01/02/2023,15.1,Jan,22,False,2,False,0.015099999999999999
94,account_a,2023-01-02 23:00:00,2023-01-02T23:59:59Z,2.1735,01/02/2023,9.96,Jan,23,False,2,False,0.00996
95,account_b,2023-01-02 23:00:00,2023-01-02T23:59:59Z,104.328,01/02/2023,9.96,Jan,23,False,2,False,0.00996
96,account_a,2023-01-03 00:00:00,2023-01-03T00:59:59Z,4.01925,01/03/2023,11.54,Jan,0,False,3,False,0.01154
97,account_b,2023-01-03 00:00:00,2023-01-03T00:59:59Z,105.57,01/03/2023,11.54,Jan,0,False,3,False,0.01154
98,account_a,2023-01-03 01:00:00,2023-01-03T01:59:59Z,3.864,01/03/2023,8.58,Jan,1,False,3,False,0.00858
99,account_b,2023-01-03 01:00:00,2023-01-03T01:59:59Z,104.673,01/03/2023,8.58,Jan,1,False,3,False,0.00858
100,account_a,2023-01-03 02:00:00,2023-01-03T02:59:59Z,3.81225,01/03/2023,4.56,Jan,2,False,3,False,0.00456
101,account_b,2023-01-03 02:00:00,2023-01-03T02:59:59Z,108.744,01/03/2023,4.56,Jan,2,False,3,False,0.00456
102,account_a,2023-01-03 03:00:00,2023-01-03T03:59:59Z,3.95025,01/03/2023,9.49,Jan,3,False,3,False,0.00949
103,account_b,2023-01-03 03:00:00,2023-01-03T03:59:59Z,109.779,01/03/2023,9.49,Jan,3,False,3,False,0.00949
104,account_a,2023-01-03 04:00:00,2023-01-03T04:59:59Z,4.67475,01/03/2023,11.42,Jan,4,False,3,False,0.01142
105,account_b,2023-01-03 04:00:00,2023-01-03T04:59:59Z,151.11,01/03/2023,11.42,Jan,4,False,3,False,0.01142
106,account_a,2023-01-03 05:00:00,2023-01-03T05:59:59Z,9.88425,01/03/2023,16.34,Jan,5,False,3,False,0.01634
107,account_b,2023-01-03 05:00:00,2023-01-03T05:59:59Z,238.119,01/03/2023,16.34,Jan,5,False,3,False,0.01634
108,account_a,2023-01-03 06:00:00,2023-01-03T06:59:59Z,9.0045,01/03/2023,20.62,Jan,6,False,3,False,0.02062
109,account_b,2023-01-03 06:00:00,2023-01-03T06:59:59Z,221.076,01/03/2023,20.62,Jan,6,False,3,False,0.02062
110,account_a,2023-01-03 07:00:00,2023-01-03T07:59:59Z,11.57475,01/03/2023,28.31,Jan,7,False,3,False,0.02831
111,account_b,2023-01-03 07:00:00,2023-01-03T07:59:59Z,218.178,01/03/2023,28.31,Jan,7,False,3,False,0.02831
112,account_a,2023-01-03 08:00:00,2023-01-03T08:59:59Z,10.60875,01/03/2023,20.55,Jan,8,False,3,False,0.020550000000000002
113,account_b,2023-01-03 08:00:00,2023-01-03T08:59:59Z,205.758,01/03/2023,20.55,Jan,8,False,3,False,0.020550000000000002
114,account_a,2023-01-03 09:00:00,2023-01-03T09:59:59Z,11.7645,01/03/2023,16.44,Jan,9,False,3,False,0.01644
115,account_b,2023-01-03 09:00:00,2023-01-03T09:59:59Z,192.234,01/03/2023,16.44,Jan,9,False,3,False,0.01644
116,account_a,2023-01-03 10:00:00,2023-01-03T10:59:59Z,10.419,01/03/2023,14.41,Jan,10,False,3,False,0.014410000000000001
117,account_b,2023-01-03 10:00:00,2023-01-03T10:59:59Z,193.131,01/03/2023,14.41,Jan,10,False,3,False,0.014410000000000001
118,account_a,2023-01-03 11:00:00,2023-01-03T11:59:59Z,12.74775,01/03/2023,13.78,Jan,11,False,3,False,0.013779999999999999
119,account_b,2023-01-03 11:00:00,2023-01-03T11:59:59Z,175.605,01/03/2023,13.78,Jan,11,False,3,False,0.013779999999999999
120,account_a,2023-01-03 12:00:00,2023-01-03T12:59:59Z,10.488,01/03/2023,15.0,Jan,12,False,3,False,0.015
121,account_b,2023-01-03 12:00:00,2023-01-03T12:59:59Z,168.981,01/03/2023,15.0,Jan,12,False,3,False,0.015
122,account_a,2023-01-03 13:00:00,2023-01-03T13:59:59Z,10.764,01/03/2023,15.68,Jan,13,False,3,False,0.01568
123,account_b,2023-01-03 13:00:00,2023-01-03T13:59:59Z,170.499,01/03/2023,15.68,Jan,13,False,3,False,0.01568
124,account_a,2023-01-03 14:00:00,2023-01-03T14:59:59Z,7.935,01/03/2023,15.96,Jan,14,False,3,False,0.015960000000000002
125,account_b,2023-01-03 14:00:00,2023-01-03T14:59:59Z,169.395,01/03/2023,15.96,Jan,14,False,3,False,0.015960000000000002
126,account_a,2023-01-03 15:00:00,2023-01-03T15:59:59Z,7.038,01/03/2023,17.16,Jan,15,False,3,False,0.01716
127,account_b,2023-01-03 15:00:00,2023-01-03T15:59:59Z,160.563,01/03/2023,17.16,Jan,15,False,3,False,0.01716
128,account_a,2023-01-03 16:00:00,2023-01-03T16:59:59Z,5.53725,01/03/2023,19.38,Jan,16,False,3,False,0.019379999999999998
129,account_b,2023-01-03 16:00:00,2023-01-03T16:59:59Z,164.427,01/03/2023,19.38,Jan,16,False,3,False,0.019379999999999998
130,account_a,2023-01-03 17:00:00,2023-01-03T17:59:59Z,5.01975,01/03/2023,52.56,Jan,17,False,3,False,0.05256
131,account_b,2023-01-03 17:00:00,2023-01-03T17:59:59Z,165.255,01/03/2023,52.56,Jan,17,False,3,False,0.05256
132,account_a,2023-01-03 18:00:00,2023-01-03T18:59:59Z,6.693,01/03/2023,40.52,Jan,18,False,3,False,0.04052
133,account_b,2023-01-03 18:00:00,2023-01-03T18:59:59Z,155.802,01/03/2023,40.52,Jan,18,False,3,False,0.04052
134,account_a,2023-01-03 19:00:00,2023-01-03T19:59:59Z,6.64125,01/03/2023,31.62,Jan,19,False,3,False,0.03162
135,account_b,2023-01-03 19:00:00,2023-01-03T19:59:59Z,103.914,01/03/2023,31.62,Jan,19,False,3,False,0.03162
136,account_a,2023-01-03 20:00:00,2023-01-03T20:59:59Z,6.762,01/03/2023,29.56,Jan,20,False,3,False,0.02956
137,account_b,2023-01-03 20:00:00,2023-01-03T20:59:59Z,105.018,01/03/2023,29.56,Jan,20,False,3,False,0.02956
138,account_a,2023-01-03 21:00:00,2023-01-03T21:59:59Z,7.36575,01/03/2023,22.85,Jan,21,False,3,False,0.022850000000000002
139,account_b,2023-01-03 21:00:00,2023-01-03T21:59:59Z,107.985,01/03/2023,22.85,Jan,21,False,3,False,0.022850000000000002
140,account_a,2023-01-03 22:00:00,2023-01-03T22:59:59Z,7.9695,01/03/2023,18.78,Jan,22,False,3,False,0.01878
141,account_b,2023-01-03 22:00:00,2023-01-03T22:59:59Z,108.468,01/03/2023,18.78,Jan,22,False,3,False,0.01878
142,account_a,2023-01-03 23:00:00,2023-01-03T23:59:59Z,7.08975,01/03/2023,17.51,Jan,23,False,3,False,0.01751
143,account_b,2023-01-03 23:00:00,2023-01-03T23:59:59Z,116.058,01/03/2023,17.51,Jan,23,False,3,False,0.01751
144,account_a,2023-01-04 00:00:00,2023-01-04T00:59:59Z,7.67625,01/04/2023,15.41,Jan,0,False,4,False,0.01541
145,account_b,2023-01-04 00:00:00,2023-01-04T00:59:59Z,118.611,01/04/2023,15.41,Jan,0,False,4,False,0.01541
146,account_a,2023-01-04 01:00:00,2023-01-04T01:59:59Z,9.039,01/04/2023,10.75,Jan,1,False,4,False,0.01075
147,account_b,2023-01-04 01:00:00,2023-01-04T01:59:59Z,125.166,01/04/2023,10.75,Jan,1,False,4,False,0.01075
148,account_a,2023-01-04 02:00:00,2023-01-04T02:59:59Z,7.29675,01/04/2023,10.04,Jan,2,False,4,False,0.010039999999999999
149,account_b,2023-01-04 02:00:00,2023-01-04T02:59:59Z,128.34,01/04/2023,10.04,Jan,2,False,4,False,0.010039999999999999
150,account_a,2023-01-04 03:00:00,2023-01-04T03:59:59Z,7.43475,01/04/2023,10.05,Jan,3,False,4,False,0.01005
151,account_b,2023-01-04 03:00:00,2023-01-04T03:59:59Z,132.549,01/04/2023,10.05,Jan,3,False,4,False,0.01005
152,account_a,2023-01-04 04:00:00,2023-01-04T04:59:59Z,7.74525,01/04/2023,12.16,Jan,4,False,4,False,0.01216
153,account_b,2023-01-04 04:00:00,2023-01-04T04:59:59Z,202.101,01/04/2023,12.16,Jan,4,False,4,False,0.01216
154,account_a,2023-01-04 05:00:00,2023-01-04T05:59:59Z,11.4885,01/04/2023,17.78,Jan,5,False,4,False,0.01778
155,account_b,2023-01-04 05:00:00,2023-01-04T05:59:59Z,337.272,01/04/2023,17.78,Jan,5,False,4,False,0.01778
156,account_a,2023-01-04 06:00:00,2023-01-04T06:59:59Z,8.02125,01/04/2023,28.21,Jan,6,False,4,False,0.028210000000000002
157,account_b,2023-01-04 06:00:00,2023-01-04T06:59:59Z,296.562,01/04/2023,28.21,Jan,6,False,4,False,0.028210000000000002
158,account_a,2023-01-04 07:00:00,2023-01-04T07:59:59Z,10.81575,01/04/2023,33.98,Jan,7,False,4,False,0.033979999999999996
159,account_b,2023-01-04 07:00:00,2023-01-04T07:59:59Z,299.253,01/04/2023,33.98,Jan,7,False,4,False,0.033979999999999996
160,account_a,2023-01-04 08:00:00,2023-01-04T08:59:59Z,13.4205,01/04/2023,22.32,Jan,8,False,4,False,0.02232
161,account_b,2023-01-04 08:00:00,2023-01-04T08:59:59Z,233.013,01/04/2023,22.32,Jan,8,False,4,False,0.02232
162,account_a,2023-01-04 09:00:00,2023-01-04T09:59:59Z,11.57475,01/04/2023,19.34,Jan,9,False,4,False,0.01934
163,account_b,2023-01-04 09:00:00,2023-01-04T09:59:59Z,220.524,01/04/2023,19.34,Jan,9,False,4,False,0.01934
164,account_a,2023-01-04 10:00:00,2023-01-04T10:59:59Z,12.98925,01/04/2023,17.38,Jan,10,False,4,False,0.01738
165,account_b,2023-01-04 10:00:00,2023-01-04T10:59:59Z,218.247,01/04/2023,17.38,Jan,10,False,4,False,0.01738
166,account_a,2023-01-04 11:00:00,2023-01-04T11:59:59Z,11.0055,01/04/2023,16.59,Jan,11,False,4,False,0.01659
167,account_b,2023-01-04 11:00:00,2023-01-04T11:59:59Z,213.141,01/04/2023,16.59,Jan,11,False,4,False,0.01659
168,account_a,2023-01-04 12:00:00,2023-01-04T12:59:59Z,12.075,01/04/2023,16.69,Jan,12,False,4,False,0.01669
169,account_b,2023-01-04 12:00:00,2023-01-04T12:59:59Z,209.139,01/04/2023,16.69,Jan,12,False,4,False,0.01669
170,account_a,2023-01-04 13:00:00,2023-01-04T13:59:59Z,11.178,01/04/2023,16.61,Jan,13,False,4,False,0.01661
171,account_b,2023-01-04 13:00:00,2023-01-04T13:59:59Z,208.311,01/04/2023,16.61,Jan,13,False,4,False,0.01661
172,account_a,2023-01-04 14:00:00,2023-01-04T14:59:59Z,7.57275,01/04/2023,17.58,Jan,14,False,4,False,0.01758
173,account_b,2023-01-04 14:00:00,2023-01-04T14:59:59Z,203.343,01/04/2023,17.58,Jan,14,False,4,False,0.01758
174,account_a,2023-01-04 15:00:00,2023-01-04T15:59:59Z,6.33075,01/04/2023,18.93,Jan,15,False,4,False,0.01893
175,account_b,2023-01-04 15:00:00,2023-01-04T15:59:59Z,200.721,01/04/2023,18.93,Jan,15,False,4,False,0.01893
176,account_a,2023-01-04 16:00:00,2023-01-04T16:59:59Z,5.7615,01/04/2023,28.63,Jan,16,False,4,False,0.02863
177,account_b,2023-01-04 16:00:00,2023-01-04T16:59:59Z,212.382,01/04/2023,28.63,Jan,16,False,4,False,0.02863
178,account_a,2023-01-04 17:00:00,2023-01-04T17:59:59Z,5.26125,01/04/2023,40.4,Jan,17,False,4,False,0.0404
179,account_b,2023-01-04 17:00:00,2023-01-04T17:59:59Z,226.32,01/04/2023,40.4,Jan,17,False,4,False,0.0404
180,account_a,2023-01-04 18:00:00,2023-01-04T18:59:59Z,7.866,01/04/2023,41.57,Jan,18,False,4,False,0.04157
181,account_b,2023-01-04 18:00:00,2023-01-04T18:59:59Z,180.021,01/04/2023,41.57,Jan,18,False,4,False,0.04157
182,account_a,2023-01-04 19:00:00,2023-01-04T19:59:59Z,7.77975,01/04/2023,35.0,Jan,19,False,4,False,0.035
183,account_b,2023-01-04 19:00:00,2023-01-04T19:59:59Z,118.059,01/04/2023,35.0,Jan,19,False,4,False,0.035
184,account_a,2023-01-04 20:00:00,2023-01-04T20:59:59Z,9.26325,01/04/2023,33.53,Jan,20,False,4,False,0.033530000000000004
185,account_b,2023-01-04 20:00:00,2023-01-04T20:59:59Z,116.886,01/04/2023,33.53,Jan,20,False,4,False,0.033530000000000004
186,account_a,2023-01-04 21:00:00,2023-01-04T21:59:59Z,7.71075,01/04/2023,29.53,Jan,21,False,4,False,0.02953
187,account_b,2023-01-04 21:00:00,2023-01-04T21:59:59Z,126.753,01/04/2023,29.53,Jan,21,False,4,False,0.02953
188,account_a,2023-01-04 22:00:00,2023-01-04T22:59:59Z,7.5555,01/04/2023,25.92,Jan,22,False,4,False,0.025920000000000002
189,account_b,2023-01-04 22:00:00,2023-01-04T22:59:59Z,133.308,01/04/2023,25.92,Jan,22,False,4,False,0.025920000000000002
190,account_a,2023-01-04 23:00:00,2023-01-04T23:59:59Z,8.211,01/04/2023,24.35,Jan,23,False,4,False,0.02435
191,account_b,2023-01-04 23:00:00,2023-01-04T23:59:59Z,142.83,01/04/2023,24.35,Jan,23,False,4,False,0.02435
192,account_a,2023-01-05 00:00:00,2023-01-05T00:59:59Z,9.66,01/05/2023,27.47,Jan,0,False,5,False,0.027469999999999998
193,account_b,2023-01-05 00:00:00,2023-01-05T00:59:59Z,320.988,01/05/2023,27.47,Jan,0,False,5,False,0.027469999999999998
194,account_a,2023-01-05 01:00:00,2023-01-05T01:59:59Z,8.694,01/05/2023,24.23,Jan,1,False,5,False,0.02423
195,account_b,2023-01-05 01:00:00,2023-01-05T01:59:59Z,322.506,01/05/2023,24.23,Jan,1,False,5,False,0.02423
196,account_a,2023-01-05 02:00:00,2023-01-05T02:59:59Z,9.64275,01/05/2023,24.6,Jan,2,False,5,False,0.0246
197,account_b,2023-01-05 02:00:00,2023-01-05T02:59:59Z,303.462,01/05/2023,24.6,Jan,2,False,5,False,0.0246
198,account_a,2023-01-05 03:00:00,2023-01-05T03:59:59Z,9.78075,01/05/2023,26.72,Jan,3,False,5,False,0.026719999999999997
199,account_b,2023-01-05 03:00:00,2023-01-05T03:59:59Z,305.877,01/05/2023,26.72,Jan,3,False,5,False,0.026719999999999997
200,account_a,2023-01-05 04:00:00,2023-01-05T04:59:59Z,9.64275,01/05/2023,27.74,Jan,4,False,5,False,0.027739999999999997
201,account_b,2023-01-05 04:00:00,2023-01-05T04:59:59Z,298.425,01/05/2023,27.74,Jan,4,False,5,False,0.027739999999999997
202,account_a,2023-01-05 05:00:00,2023-01-05T05:59:59Z,9.15975,01/05/2023,34.29,Jan,5,False,5,False,0.03429
203,account_b,2023-01-05 05:00:00,2023-01-05T05:59:59Z,311.673,01/05/2023,34.29,Jan,5,False,5,False,0.03429
204,account_a,2023-01-05 06:00:00,2023-01-05T06:59:59Z,9.867,01/05/2023,73.86,Jan,6,False,5,False,0.07386
205,account_b,2023-01-05 06:00:00,2023-01-05T06:59:59Z,308.568,01/05/2023,73.86,Jan,6,False,5,False,0.07386
206,account_a,2023-01-05 07:00:00,2023-01-05T07:59:59Z,11.4195,01/05/2023,81.2,Jan,7,False,5,False,0.08120000000000001
